#class tools::histo::h1d
#title Energy_deposit_(MeV)_in_the_absorber
#dimension 1
#axis fixed 4000 5.5 5.65
#annotation axis_x.title  [MeV]
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999984,0.999968,5.59049,31.2541
0,0,0,0,0
1,0.999977,0.999953,5.59052,31.2547
0,0,0,0,0
1,0.999902,0.999804,5.59019,31.2533
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00001,1.00003,5.591,31.2588
1,0.999898,0.999796,5.5904,31.2558
0,0,0,0,0
0,0,0,0,0
1,0.999909,0.999817,5.59054,31.257
0,0,0,0,0
1,0.999948,0.999897,5.59087,31.2595
0,0,0,0,0
1,1.00011,1.00021,5.59179,31.2649
1,1.00002,1.00004,5.59139,31.263
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999986,0.999972,5.59141,31.2643
0,0,0,0,0
0,0,0,0,0
2,2.00017,2.00034,11.1841,62.537
0,0,0,0,0
1,0.999893,0.999785,5.59107,31.2634
0,0,0,0,0
1,0.999989,0.999977,5.59168,31.2672
0,0,0,0,0
1,1.00006,1.00011,5.59212,31.2701
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1.99994,1.99988,11.1838,62.5409
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1.00001,5.59229,31.2735
1,0.999862,0.999724,5.59152,31.2694
1,0.999999,0.999998,5.59235,31.2744
2,1.99993,1.99985,11.1844,62.5472
0,0,0,0,0
0,0,0,0,0
1,0.999867,0.999734,5.59177,31.272
0,0,0,0,0
1,0.999782,0.999564,5.59135,31.27
0,0,0,0,0
1,1.0001,1.0002,5.59319,31.2807
1,1.00008,1.00015,5.59313,31.2806
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1.9999,1.9998,11.1852,62.5574
0,0,0,0,0
0,0,0,0,0
1,1.00004,1.00008,5.5932,31.2826
1,1.00011,1.00021,5.59359,31.285
1,0.999992,0.999984,5.59302,31.2821
0,0,0,0,0
2,2.00037,2.00074,11.1883,62.5778
1,1.00002,1.00003,5.59325,31.284
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00007,1.00013,5.59368,31.2872
1,1.00001,1.00002,5.59343,31.2861
2,2.0003,2.00061,11.1885,62.5813
0,0,0,0,0
0,0,0,0,0
3,3.00003,3.00006,16.7807,93.863
2,2.00017,2.00033,11.188,62.5807
1,0.999907,0.999814,5.59306,31.2852
0,0,0,0,0
2,1.99988,1.99977,11.1867,62.5744
1,0.99991,0.999821,5.59318,31.2864
0,0,0,0,0
1,0.999944,0.999887,5.59346,31.2886
2,1.99981,1.99962,11.1865,62.5754
2,2.00008,2.00016,11.1881,62.5846
0,0,0,0,0
2,2.00015,2.0003,11.1887,62.5885
0,0,0,0,0
0,0,0,0,0
1,1.00007,1.00013,5.59442,31.2954
1,1.00008,1.00016,5.59454,31.2963
0,0,0,0,0
1,1.00004,1.00008,5.59437,31.2956
1,0.999843,0.999685,5.59329,31.2899
1,1.00004,1.00008,5.59444,31.2965
0,0,0,0,0
0,0,0,0,0
2,2.00007,2.00015,11.1891,62.5956
2,1.99971,1.99942,11.1871,62.5847
0,0,0,0,0
1,0.999999,0.999998,5.59444,31.2978
5,5.00016,5.00032,27.9733,156.496
0,0,0,0,0
1,0.999984,0.999968,5.59446,31.2984
1,1.00018,1.00035,5.59557,31.3049
0,0,0,0,0
6,5.99982,5.99964,33.567,187.797
1,1.0001,1.00021,5.59528,31.304
0,0,0,0,0
0,0,0,0,0
3,2.99998,2.99996,16.7843,93.9053
0,0,0,0,0
0,0,0,0,0
1,0.999916,0.999831,5.59447,31.3007
1,1.00015,1.0003,5.59579,31.3082
1,0.999976,0.999953,5.59486,31.3032
1,0.999889,0.999778,5.59443,31.3011
2,1.99985,1.99971,11.1894,62.6055
2,1.99973,1.99945,11.1887,62.6023
0,0,0,0,0
0,0,0,0,0
1,0.999871,0.999741,5.5945,31.3025
2,1.99983,1.99966,11.1896,62.609
0,0,0,0,0
0,0,0,0,0
1,0.9999,0.9998,5.59481,31.3051
0,0,0,0,0
1,1.0001,1.0002,5.59599,31.312
0,0,0,0,0
0,0,0,0,0
2,1.99999,1.99998,11.1911,62.6204
3,2.99999,2.99998,16.7867,93.9319
2,1.99985,1.99971,11.1905,62.6179
0,0,0,0,0
0,0,0,0,0
1,0.999965,0.99993,5.59557,31.3115
0,0,0,0,0
0,0,0,0,0
1,1.00008,1.00016,5.59634,31.3165
1,0.999959,0.999918,5.59567,31.3128
2,2.00018,2.00035,11.1929,62.6347
1,0.999973,0.999946,5.59584,31.3143
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00011,1.00021,5.59681,31.3209
1,0.999852,0.999705,5.59541,31.3132
0,0,0,0,0
0,0,0,0,0
1,1.00013,1.00026,5.59711,31.3235
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2.00013,2.00027,11.1939,62.6477
1,0.999966,0.999932,5.59642,31.321
1,1,1.00001,5.59668,31.3226
1,0.999913,0.999825,5.5962,31.3202
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999865,0.99973,5.59619,31.3215
1,0.99982,0.99964,5.59599,31.3208
1,0.999962,0.999924,5.59682,31.3256
0,0,0,0,0
1,0.999841,0.999682,5.5962,31.3224
2,1.99996,1.99992,11.1941,62.6548
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2.00007,2.00013,11.1953,62.6657
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00002,1.00003,5.59778,31.3346
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999854,0.999708,5.59701,31.3311
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00003,1.00005,5.59815,31.3384
1,0.999949,0.999897,5.59777,31.3366
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,2.9998,2.9996,16.7943,94.0219
0,0,0,0,0
2,2.00006,2.00013,11.1974,62.689
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999946,0.999891,5.59857,31.3457
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00002,1.00004,5.59943,31.353
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999964,0.999928,5.59926,31.3528
2,1.99995,1.99989,11.1987,62.7073
0,0,0,0,0
1,1,1,5.5996,31.3554
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00008,1.00017,5.60031,31.3609
0,0,0,0,0
1,0.999903,0.999807,5.59937,31.3559
2,1.99999,1.99998,11.1998,62.7184
1,1.00015,1.0003,5.60085,31.3648
0,0,0,0,0
1,1.00002,1.00004,5.60019,31.3614
0,0,0,0,0
0,0,0,0,0
1,1.00016,1.00033,5.60108,31.367
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999994,0.999988,5.6005,31.3658
0,0,0,0,0
0,0,0,0,0
1,0.999996,0.999992,5.60063,31.3671
0,0,0,0,0
1,1.00003,1.00006,5.60086,31.3687
0,0,0,0,0
1,1.00005,1.0001,5.60106,31.3703
3,2.99974,2.99948,16.801,94.0992
0,0,0,0,0
0,0,0,0,0
1,1.00011,1.00022,5.60155,31.3739
1,0.999993,0.999986,5.60093,31.3707
0,0,0,0,0
0,0,0,0,0
1,1.00016,1.00032,5.60197,31.3771
0,0,0,0,0
1,0.999916,0.999833,5.6007,31.3705
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.0001,1.0002,5.60186,31.3778
1,0.999912,0.999823,5.60085,31.3722
1,0.999929,0.999858,5.60098,31.3732
0,0,0,0,0
0,0,0,0,0
1,0.999944,0.999887,5.60119,31.3751
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999988,0.999977,5.60172,31.3796
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00001,1.00002,5.60218,31.3841
0,0,0,0,0
1,1.00007,1.00014,5.6026,31.3869
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00003,1.00005,5.60256,31.3879
0,0,0,0,0
0,0,0,0,0
1,1.00011,1.00021,5.60313,31.3918
2,2.00004,2.00008,11.2054,62.7789
0,0,0,0,0
0,0,0,0,0
1,1.00018,1.00036,5.6037,31.3959
0,0,0,0,0
1,1.00002,1.00003,5.60287,31.3916
1,0.999994,0.999988,5.60277,31.3912
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999998,0.999996,5.60304,31.3941
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2.00002,2.00004,11.2066,62.7935
1,0.999845,0.999689,5.60241,31.3918
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00019,1.00037,5.60452,31.4048
0,0,0,0,0
0,0,0,0,0
2,2.00009,2.00019,11.2077,62.8034
1,1.0002,1.00041,5.60477,31.4071
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999941,0.999881,5.60351,31.4012
0,0,0,0,0
2,2.00026,2.00052,11.2093,62.8164
0,0,0,0,0
1,0.999866,0.999731,5.60324,31.4006
1,1.00011,1.00023,5.60469,31.409
1,1.00004,1.00009,5.60432,31.407
1,1.0002,1.0004,5.60522,31.4123
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00012,1.00024,5.60496,31.4118
0,0,0,0,0
1,0.999904,0.999808,5.60379,31.4055
0,0,0,0,0
2,1.9999,1.9998,11.2083,62.8159
1,1.00003,1.00007,5.60465,31.411
0,0,0,0,0
1,1.00003,1.00005,5.60468,31.4116
1,1.00002,1.00004,5.60471,31.4121
0,0,0,0,0
2,2,2.00001,11.2093,62.8242
1,0.999989,0.999977,5.60461,31.412
2,2.00001,2.00002,11.2095,62.826
1,0.999976,0.999952,5.60463,31.4126
1,0.999975,0.99995,5.60464,31.4128
2,1.99992,1.99985,11.2093,62.8262
2,1.9999,1.9998,11.2092,62.8257
1,0.999952,0.999903,5.60465,31.4136
2,2.00009,2.00018,11.2104,62.8337
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,2.99975,2.9995,16.814,94.2449
1,1.00009,1.00017,5.60564,31.4205
0,0,0,0,0
2,1.99981,1.99961,11.2094,62.8315
2,1.99995,1.99989,11.2103,62.8366
0,0,0,0,0
0,0,0,0,0
1,0.999861,0.999722,5.60462,31.4162
1,0.999866,0.999731,5.60468,31.4167
1,1.00009,1.00018,5.60599,31.4242
1,0.999827,0.999655,5.60452,31.4161
1,0.999855,0.999711,5.60472,31.4175
1,0.999932,0.999864,5.60521,31.4205
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999953,0.999907,5.6055,31.4231
1,0.999965,0.999931,5.60563,31.4241
0,0,0,0,0
1,1.00013,1.00026,5.60659,31.4298
1,0.999788,0.999575,5.60473,31.4197
0,0,0,0,0
0,0,0,0,0
1,1.00007,1.00015,5.60644,31.4298
1,1.00006,1.00012,5.60639,31.4298
1,0.999945,0.99989,5.60579,31.4266
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00002,1.00004,5.60637,31.4307
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999947,0.999894,5.60619,31.4311
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00006,1.00012,5.60697,31.4362
0,0,0,0,0
1,1.00011,1.00021,5.6073,31.4385
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999887,0.999774,5.60631,31.4342
0,0,0,0,0
1,0.999842,0.999685,5.60613,31.4337
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999981,0.999962,5.60728,31.4421
1,1.00002,1.00004,5.60754,31.4438
0,0,0,0,0
1,1.00002,1.00005,5.60761,31.4446
0,0,0,0,0
1,0.999835,0.999669,5.60666,31.4398
1,1.00004,1.00008,5.60782,31.4464
1,0.999721,0.999442,5.60609,31.437
1,1.00002,1.00004,5.60779,31.4466
0,0,0,0,0
0,0,0,0,0
1,0.99992,0.999841,5.60734,31.4447
1,1.00008,1.00015,5.60826,31.4502
1,0.999873,0.999746,5.60717,31.4443
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00021,1.00042,5.60939,31.4586
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00003,1.00007,5.60866,31.456
0,0,0,0,0
0,0,0,0,0
1,0.999982,0.999963,5.60849,31.4558
0,0,0,0,0
2,1.99984,1.99968,11.2164,62.9092
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.0004,1.0008,5.61141,31.4753
1,1.00018,1.00036,5.61021,31.4688
0,0,0,0,0
0,0,0,0,0
1,0.999959,0.999918,5.60908,31.463
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2.00016,2.00031,11.2198,62.9368
0,0,0,0,0
0,0,0,0,0
1,0.999916,0.999832,5.60908,31.4644
1,1.00001,1.00002,5.60965,31.4678
0,0,0,0,0
1,0.999983,0.999966,5.60957,31.4678
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3.00022,3.00045,16.8313,94.424
0,0,0,0,0
1,1.00025,1.00051,5.6115,31.4809
0,0,0,0,0
0,0,0,0,0
1,1.00021,1.00043,5.61139,31.481
1,1.00022,1.00045,5.6115,31.4819
1,1.00022,1.00045,5.61151,31.482
2,2.0004,2.00079,11.2228,62.9635
1,0.999977,0.999954,5.61023,31.4754
2,2.00015,2.00031,11.2216,62.9576
3,3.00058,3.00116,16.8345,94.4484
1,1.00018,1.00035,5.61145,31.4828
2,2.00036,2.00071,11.223,62.9665
1,1.00017,1.00033,5.61147,31.4834
4,4.00041,4.00082,22.4446,125.927
4,4.00063,4.00126,22.446,125.936
2,2.00029,2.00058,11.2229,62.968
4,4.00057,4.00115,22.446,125.937
1,1.00013,1.00027,5.61148,31.4845
4,4.00051,4.00103,22.4459,125.938
5,5.00067,5.00134,28.0577,157.426
5,5.00068,5.00137,28.058,157.429
1,1.00011,1.00022,5.6115,31.4854
4,4.00032,4.00063,22.4454,125.939
3,3.00027,3.00054,16.8343,94.4566
4,4.00011,4.00021,22.4445,125.936
3,3.00028,3.00055,16.8346,94.4591
6,6.0005,6.001,33.6691,188.919
4,4.00018,4.00035,22.4454,125.943
9,9.00053,9.00106,50.5032,283.38
6,6.00039,6.00078,33.6693,188.924
6,6.00038,6.00075,33.6693,188.925
5,5.00021,5.00041,28.0574,157.437
8,8.00029,8.00059,44.8919,251.901
8,8.00022,8.00045,44.8918,251.902
12,12.0002,12.0005,67.3375,377.854
8,8.00019,8.00039,44.8922,251.908
9,9.00017,9.00033,50.5038,283.398
12,12.0001,12.0001,67.3379,377.865
10,9.99983,9.99966,56.1141,314.884
14,13.9998,13.9995,78.5603,440.845
5,4.99994,4.99988,28.0576,157.447
8,7.99983,7.99966,44.892,251.917
8,7.99975,7.99949,44.8918,251.917
9,8.99968,8.99937,50.5035,283.41
7,6.99986,6.99972,39.2813,220.437
8,7.99961,7.99921,44.8919,251.923
5,4.99973,4.99946,28.0575,157.453
5,4.9997,4.99941,28.0576,157.455
6,5.99962,5.99925,33.6692,188.948
7,6.9995,6.99899,39.2806,220.439
3,2.99976,2.99951,16.8345,94.4743
7,6.99942,6.99883,39.2807,220.443
9,8.99919,8.99839,50.5038,283.429
6,5.99943,5.99886,33.6692,188.954
2,1.99979,1.99957,11.223,62.9848
1,0.999923,0.999846,5.6117,31.4936
5,4.99944,4.99889,28.0578,157.465
3,2.99964,2.99927,16.8346,94.4798
2,1.99975,1.99949,11.2231,62.9871
3,2.99959,2.99917,16.8346,94.481
4,3.99943,3.99886,22.4461,125.975
0,0,0,0,0
4,3.99936,3.99871,22.446,125.976
1,0.999838,0.999676,5.61154,31.4945
1,0.999804,0.999607,5.6114,31.494
1,0.999811,0.999622,5.61144,31.4943
2,1.99959,1.99918,11.2228,62.9888
1,0.999807,0.999614,5.6115,31.495
0,0,0,0,0
1,0.999878,0.999756,5.61199,31.4982
0,0,0,0,0
0,0,0,0,0
1,0.999775,0.99955,5.61152,31.4963
2,1.99953,1.99907,11.223,62.9926
1,0.999776,0.999553,5.61159,31.497
1,0.999755,0.99951,5.61151,31.4968
2,1.99949,1.99898,11.223,62.994
0,0,0,0,0
0,0,0,0,0
3,2.9995,2.99899,16.8363,94.5029
0,0,0,0,0
1,0.999701,0.999401,5.61143,31.4976
1,1.00013,1.00025,5.61386,31.5114
0,0,0,0,0
0,0,0,0,0
1,0.999938,0.999876,5.61291,31.5068
0,0,0,0,0
1,0.999963,0.999927,5.61313,31.5083
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999989,0.999978,5.61373,31.5143
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00015,1.0003,5.61488,31.5221
0,0,0,0,0
0,0,0,0,0
1,1.00002,1.00003,5.61424,31.5192
0,0,0,0,0
1,1.00008,1.00016,5.61467,31.522
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00017,1.00034,5.61543,31.5276
0,0,0,0,0
1,0.999938,0.999877,5.61421,31.5213
1,1.00009,1.00017,5.61506,31.5261
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00014,1.00027,5.61561,31.5308
1,1.00011,1.00023,5.61551,31.5304
2,2.00025,2.00049,11.2312,63.0623
0,0,0,0,0
1,1.00011,1.00023,5.61562,31.5316
1,1.00021,1.00043,5.61625,31.5355
0,0,0,0,0
1,1,1,5.61511,31.5294
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3.00006,3.00012,16.8464,94.5989
0,0,0,0,0
3,3.00073,3.00146,16.8504,94.6227
0,0,0,0,0
0,0,0,0,0
1,1.00002,1.00005,5.6157,31.5354
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00014,1.00029,5.61652,31.5408
2,2.00003,2.00006,11.2317,63.0743
0,0,0,0,0
2,1.99997,1.99995,11.2315,63.074
3,3.00015,3.0003,16.8484,94.6185
2,2.00023,2.00047,11.2331,63.0839
1,1.00018,1.00037,5.61697,31.5446
0,0,0,0,0
2,1.99999,1.99998,11.2319,63.0785
1,1.00006,1.00011,5.61637,31.5418
3,3.0002,3.0004,16.8494,94.6278
2,2.00005,2.0001,11.2325,63.0831
3,3.00028,3.00055,16.8501,94.6327
1,1.00003,1.00006,5.61635,31.5424
3,3.00027,3.00055,16.8502,94.6349
0,0,0,0,0
3,3.00007,3.00013,16.8493,94.6309
3,3.00018,3.00036,16.85,94.6354
7,7.00065,7.00129,39.3184,220.827
5,5.00015,5.00031,28.0829,157.725
1,1.00005,1.00009,5.61671,31.546
2,2.00012,2.00024,11.2336,63.0936
4,4.00023,4.00045,22.4674,126.189
2,2.00004,2.00008,11.2334,63.093
1,0.999951,0.999903,5.61635,31.5449
3,3.00004,3.00008,16.8501,94.6411
2,2.00013,2.00026,11.2341,63.0984
8,8.00018,8.00035,44.9347,252.385
4,4.00007,4.00014,22.4674,126.194
2,1.99989,1.99978,11.233,63.0936
2,1.99994,1.99989,11.2333,63.0959
4,4.00014,4.00028,22.4683,126.201
3,2.99991,2.99982,16.8502,94.6459
4,3.9999,3.9998,22.4672,126.197
3,3.00004,3.00008,16.8512,94.6524
4,4.00005,4.0001,22.4683,126.205
5,4.99991,4.99982,28.0848,157.754
1,0.999906,0.999813,5.61658,31.5489
5,4.99987,4.99975,28.085,157.757
5,4.99973,4.99946,28.0843,157.755
3,3.00002,3.00003,16.8517,94.6598
5,4.99967,4.99935,28.0844,157.757
7,6.9997,6.99941,39.3193,220.867
1,0.999828,0.999656,5.61633,31.5486
3,2.99994,2.99988,16.8517,94.6621
0,0,0,0,0
4,3.99967,3.99934,22.4679,126.212
3,2.99972,2.99943,16.8508,94.6587
2,1.99978,1.99955,11.2338,63.1058
1,0.999912,0.999824,5.61706,31.5541
3,2.99966,2.99932,16.8508,94.6606
0,0,0,0,0
2,1.99977,1.99954,11.2341,63.1093
2,1.99976,1.99953,11.2341,63.1097
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.99982,0.999641,5.61682,31.5543
1,1.00004,1.00009,5.61813,31.5621
1,0.999855,0.99971,5.61712,31.5566
0,0,0,0,0
1,0.999947,0.999893,5.61771,31.5603
0,0,0,0,0
1,1.00005,1.0001,5.61835,31.5642
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999787,0.999574,5.61704,31.5578
0,0,0,0,0
2,1.99998,1.99996,11.2365,63.1299
1,0.999784,0.999568,5.61713,31.5589
0,0,0,0,0
1,1.00018,1.00035,5.61941,31.5722
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00018,1.00036,5.61987,31.5773
2,2.00043,2.00085,11.2402,63.1573
2,2.00041,2.00082,11.2402,63.1577
1,1.00019,1.00039,5.62006,31.5789
0,0,0,0,0
0,0,0,0,0
2,2.00011,2.00022,11.2388,63.1513
1,1.00017,1.00034,5.62008,31.58
1,1.00016,1.00031,5.62005,31.58
2,2.0001,2.0002,11.239,63.154
1,1.00015,1.00029,5.62007,31.5806
1,1.00015,1.00031,5.62013,31.5811
2,2.00021,2.00043,11.2398,63.1602
1,1.00015,1.0003,5.6202,31.5818
2,2.00025,2.00049,11.2401,63.1625
3,3.00036,3.00072,16.8603,94.7447
1,1.00011,1.00022,5.62004,31.5815
2,2.00021,2.00043,11.2402,63.164
3,3.00023,3.00045,16.8599,94.7448
0,0,0,0,0
3,3.0003,3.0006,16.8605,94.7494
4,4.0001,4.0002,22.4791,126.325
3,3.00013,3.00027,16.8598,94.7466
3,3.00046,3.00093,16.8617,94.7582
1,1.00004,1.00008,5.61998,31.5829
3,3.00015,3.00031,16.8602,94.751
5,5.00029,5.00058,28.1008,157.921
7,7.00037,7.00073,39.3412,221.092
4,4.0004,4.00081,22.4819,126.346
6,6.00015,6.00029,33.7204,189.507
3,3.00006,3.00012,16.8603,94.7544
5,5,5,28.1001,157.923
1,1.00004,1.00008,5.62028,31.5862
3,3.00013,3.00026,16.861,94.7606
1,0.999964,0.999927,5.61993,31.5847
1,0.999983,0.999966,5.62009,31.586
4,4.00011,4.00022,22.4815,126.35
2,1.99995,1.9999,11.2402,63.1727
6,5.99972,5.99944,33.7202,189.517
3,2.99973,2.99946,16.8594,94.7555
7,6.99977,6.99953,39.3411,221.111
3,3,3,16.8612,94.7668
5,4.99983,4.99966,28.1012,157.941
2,1.99984,1.99969,11.2401,63.1744
4,3.99978,3.99956,22.4808,126.353
3,2.9997,2.9994,16.8599,94.762
3,2.99991,2.99983,16.8613,94.7702
0,0,0,0,0
4,3.9997,3.99939,22.4809,126.358
3,2.99982,2.99964,16.861,94.7707
2,2.00021,2.00042,11.2427,63.1922
1,0.999887,0.999774,5.62012,31.5894
3,2.99998,2.99995,16.8623,94.7795
4,3.99963,3.99926,22.4813,126.364
4,3.99943,3.99886,22.4803,126.359
3,2.99995,2.99989,16.8625,94.783
2,1.99997,1.99994,11.2417,63.1893
1,1,1.00001,5.62102,31.5958
2,1.99991,1.99981,11.2415,63.1888
1,0.99998,0.99996,5.62096,31.5958
1,0.999914,0.999828,5.62063,31.5942
2,1.99994,1.99988,11.242,63.1926
0,0,0,0,0
1,0.999978,0.999956,5.6211,31.5975
0,0,0,0,0
1,0.999898,0.999797,5.62072,31.5957
2,1.9999,1.9998,11.2421,63.1956
3,2.99996,2.99992,16.8639,94.798
0,0,0,0,0
0,0,0,0,0
2,1.9998,1.99961,11.2419,63.1962
4,4.00001,4.00002,22.4861,126.406
0,0,0,0,0
2,1.99969,1.99939,11.2415,63.1953
2,1.99985,1.99969,11.2424,63.2009
1,0.99988,0.999761,5.62099,31.5993
1,1.00002,1.00004,5.62181,31.6042
0,0,0,0,0
0,0,0,0,0
1,0.999817,0.999635,5.62079,31.599
1,1.00011,1.00023,5.62249,31.6088
0,0,0,0,0
0,0,0,0,0
1,1.00003,1.00007,5.62216,31.6076
2,1.99996,1.99993,11.2438,63.2128
1,0.99984,0.999681,5.62114,31.6023
0,0,0,0,0
1,0.999749,0.999498,5.62072,31.6004
1,0.999768,0.999537,5.62084,31.6012
0,0,0,0,0
1,0.999893,0.999785,5.62163,31.6061
1,0.99986,0.99972,5.62148,31.6054
1,0.99994,0.999879,5.62195,31.6083
0,0,0,0,0
1,1.00007,1.00013,5.62277,31.6134
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999913,0.999825,5.62203,31.61
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00021,1.00042,5.62412,31.6241
0,0,0,0,0
0,0,0,0,0
1,1.00015,1.00029,5.62389,31.6236
1,1.00014,1.00029,5.62388,31.6236
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00014,1.00027,5.62412,31.6264
0,0,0,0,0
1,1.00008,1.00016,5.6239,31.6256
1,1.0001,1.0002,5.62402,31.6265
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00009,1.00017,5.62413,31.628
